27,Brad_Pitt@pitt.com,taking a break!,Washington,2012-02-05
28,Brad_Pitt@pitt.com,I am reaching Wyoming to meet fans!,Michigan,2012-01-08
1,Julia_Roberts_@rbt.com,taking a break!,California,2012-03-01
2,Julia_Roberts_@rbt.com,loved being with fans,Hawaii,2012-03-05
3,Julia_Roberts_@rbt.com,fans are so special!,Oregon,2012-04-09
4,Julia_Roberts_@rbt.com,I am coming to California to meet fans!,Oregon,2012-04-25
5,Julia_Roberts_@rbt.com,loved being with fans,California,2012-01-17
6,Julia_Roberts_@rbt.com,I am reaching Nevada to meet fans!,Nevada,2012-03-24
7,Julia_Roberts_@rbt.com,I am coming to Ney York to meet fans!,Oregon,2012-03-20
8,Julia_Roberts_@rbt.com,taking a break!,Wyoming,2012-04-27
9,Julia_Roberts_@rbt.com,I am reaching Pennsylvania to meet fans!,Oregon,2012-01-14
10,Julia_Roberts_@rbt.com,enjoyed being with fans!,Hawaii,2012-02-13
11,Julia_Roberts_@rbt.com,I am reaching Colarado to meet fans!,Texas,2012-04-02
12,Julia_Roberts_@rbt.com,fans are so special!,Oregon,2012-02-04
13,Julia_Roberts_@rbt.com,fans are so special!,Illinois,2012-03-06
14,Julia_Roberts_@rbt.com,enjoyed being with fans!,Colarado,2012-03-02
15,Julia_Roberts_@rbt.com,enjoyed being with fans!,Michigan,2012-01-20
16,Julia_Roberts_@rbt.com,love my fans,Utah,2012-02-17
17,Julia_Roberts_@rbt.com,I am coming to Oregon to meet fans!,Michigan,2012-01-07
18,Julia_Roberts_@rbt.com,taking a break!,Masachussets,2012-02-04
19,Julia_Roberts_@rbt.com,taking a break!,Florida,2012-01-19
20,Julia_Roberts_@rbt.com,I am reaching Washington to meet fans!,Oregon,2012-01-27
21,Julia_Roberts_@rbt.com,fans are so special!,Hawaii,2012-01-07
22,Julia_Roberts_@rbt.com,I am reaching Texas to meet fans!,California,2012-01-28
23,Julia_Roberts_@rbt.com,loved being with fans,Hawaii,2012-04-03
24,Julia_Roberts_@rbt.com,I am reaching Hawaii to meet fans!,Texas,2012-04-24
25,Julia_Roberts_@rbt.com,enjoyed being with fans!,Texas,2012-03-14
26,Julia_Roberts_@rbt.com,I am coming to Illinois to meet fans!,Florida,2012-03-27
27,Julia_Roberts_@rbt.com,I am coming to Washington to meet fans!,Utah,2012-04-14
28,Julia_Roberts_@rbt.com,I am coming to Hawaii to meet fans!,Florida,2012-03-20
29,Julia_Roberts_@rbt.com,I am reaching Pennsylvania to meet fans!,Texas,2012-01-07
30,Julia_Roberts_@rbt.com,loved being with fans,Florida,2012-01-20
31,Julia_Roberts_@rbt.com,I am reaching Michigan to meet fans!,Oregon,2012-04-03
32,Julia_Roberts_@rbt.com,loved being with fans,Nevada,2012-04-21
33,Julia_Roberts_@rbt.com,fans are so special!,Pennsylvania,2012-01-09
34,Julia_Roberts_@rbt.com,enjoyed being with fans!,Florida,2012-04-27
35,Julia_Roberts_@rbt.com,I am coming to Florida to meet fans!,Oregon,2012-03-05
36,Julia_Roberts_@rbt.com,enjoyed being with fans!,Nevada,2012-02-17
37,Julia_Roberts_@rbt.com,I am reaching Hawaii to meet fans!,Ney York,2012-01-18
38,Julia_Roberts_@rbt.com,thankful to my fans,California,2012-02-10
39,Julia_Roberts_@rbt.com,I am reaching California to meet fans!,Nevada,2012-03-15
1,Serena_Williams@usta.net,I am reaching Washington to meet fans!,Hawaii,2012-01-24
2,Serena_Williams@usta.net,thankful to my fans,Wyoming,2012-03-19
3,Serena_Williams@usta.net,enjoyed being with fans!,California,2012-02-23
4,Serena_Williams@usta.net,I am coming to Wyoming to meet fans!,Hawaii,2012-02-26
5,Serena_Williams@usta.net,I am reaching Florida to meet fans!,Nevada,2012-03-28
6,Serena_Williams@usta.net,loved being with fans,Colarado,2012-03-26
7,Serena_Williams@usta.net,I am reaching Hawaii to meet fans!,Wyoming,2012-04-09
8,Serena_Williams@usta.net,taking a break!,Ney York,2012-01-03
9,Serena_Williams@usta.net,I am reaching Texas to meet fans!,Nevada,2012-03-06
10,Serena_Williams@usta.net,I am coming to Hawaii to meet fans!,Florida,2012-01-05
11,Serena_Williams@usta.net,fans are so special!,Florida,2012-02-04
1,Bruce_Willis@bws.com,love my fans,Nevada,2012-02-24
2,Bruce_Willis@bws.com,enjoyed being with fans!,Pennsylvania,2012-04-25
3,Bruce_Willis@bws.com,I am reaching Texas to meet fans!,Illinois,2012-02-22
4,Bruce_Willis@bws.com,I am reaching Michigan to meet fans!,Utah,2012-02-15
5,Bruce_Willis@bws.com,loved being with fans,Colarado,2012-01-28
6,Bruce_Willis@bws.com,I am coming to Hawaii to meet fans!,Florida,2012-03-06
7,Bruce_Willis@bws.com,I am coming to Utah to meet fans!,Masachussets,2012-04-10
8,Bruce_Willis@bws.com,I am coming to Washington to meet fans!,Texas,2012-03-10
9,Bruce_Willis@bws.com,love my fans,Wyoming,2012-03-04
10,Bruce_Willis@bws.com,I am coming to Illinois to meet fans!,Hawaii,2012-03-08
11,Bruce_Willis@bws.com,fans are so special!,Masachussets,2012-02-04
12,Bruce_Willis@bws.com,I am reaching Pennsylvania to meet fans!,Utah,2012-04-24
13,Bruce_Willis@bws.com,taking a break!,Illinois,2012-04-13
14,Bruce_Willis@bws.com,I am reaching Texas to meet fans!,Hawaii,2012-01-23
15,Bruce_Willis@bws.com,enjoyed being with fans!,Illinois,2012-01-07
16,Bruce_Willis@bws.com,fans are so special!,Hawaii,2012-02-06
17,Bruce_Willis@bws.com,love my fans,Wyoming,2012-04-08
18,Bruce_Willis@bws.com,I am coming to Nevada to meet fans!,Oregon,2012-01-18
19,Bruce_Willis@bws.com,I am reaching Wyoming to meet fans!,Nevada,2012-01-13
20,Bruce_Willis@bws.com,thankful to my fans,Colarado,2012-02-11
21,Bruce_Willis@bws.com,I am reaching Oregon to meet fans!,Hawaii,2012-04-22
22,Bruce_Willis@bws.com,I am coming to Florida to meet fans!,Masachussets,2012-03-05
23,Bruce_Willis@bws.com,I am reaching Ney York to meet fans!,Masachussets,2012-02-20
24,Bruce_Willis@bws.com,love my fans,Hawaii,2012-02-14
25,Bruce_Willis@bws.com,taking a break!,Florida,2012-03-22
26,Bruce_Willis@bws.com,loved being with fans,Wyoming,2012-03-22
27,Bruce_Willis@bws.com,thankful to my fans,Colarado,2012-02-28
28,Bruce_Willis@bws.com,I am coming to Washington to meet fans!,Masachussets,2012-03-08
29,Bruce_Willis@bws.com,I am coming to Nevada to meet fans!,Oregon,2012-03-03
30,Bruce_Willis@bws.com,I am reaching Colarado to meet fans!,Wyoming,2012-01-13
31,Bruce_Willis@bws.com,I am coming to Illinois to meet fans!,Texas,2012-03-25
32,Bruce_Willis@bws.com,I am reaching Texas to meet fans!,Wyoming,2012-01-27
33,Bruce_Willis@bws.com,I am reaching Texas to meet fans!,Illinois,2012-02-23
34,Bruce_Willis@bws.com,I am reaching Ney York to meet fans!,Ney York,2012-03-02
35,Bruce_Willis@bws.com,I am coming to Wyoming to meet fans!,Illinois,2012-01-14
36,Bruce_Willis@bws.com,I am reaching Utah to meet fans!,Oregon,2012-01-20
37,Bruce_Willis@bws.com,I am coming to Masachussets to meet fans!,Wyoming,2012-01-18
1,Mariah_Carey@sng.net,loved being with fans,Florida,2012-04-18
2,Mariah_Carey@sng.net,thankful to my fans,Washington,2012-01-11
3,Mariah_Carey@sng.net,taking a break!,Washington,2012-01-04
4,Mariah_Carey@sng.net,I am reaching Colarado to meet fans!,Florida,2012-04-10
5,Mariah_Carey@sng.net,love my fans,Illinois,2012-04-23
6,Mariah_Carey@sng.net,I am coming to Washington to meet fans!,Illinois,2012-02-20
7,Mariah_Carey@sng.net,I am coming to Wyoming to meet fans!,Michigan,2012-03-03
8,Mariah_Carey@sng.net,thankful to my fans,California,2012-02-13
9,Mariah_Carey@sng.net,I am coming to Pennsylvania to meet fans!,Michigan,2012-03-24
10,Mariah_Carey@sng.net,I am coming to California to meet fans!,Wyoming,2012-02-12
11,Mariah_Carey@sng.net,enjoyed being with fans!,Nevada,2012-03-06
12,Mariah_Carey@sng.net,I am reaching Colarado to meet fans!,Illinois,2012-01-18
13,Mariah_Carey@sng.net,love my fans,Masachussets,2012-02-19
14,Mariah_Carey@sng.net,love my fans,Utah,2012-01-26
15,Mariah_Carey@sng.net,love my fans,Pennsylvania,2012-04-01
16,Mariah_Carey@sng.net,fans are so special!,California,2012-03-17
17,Mariah_Carey@sng.net,I am coming to California to meet fans!,Nevada,2012-04-20
18,Mariah_Carey@sng.net,I am coming to Masachussets to meet fans!,Pennsylvania,2012-03-18
19,Mariah_Carey@sng.net,I am reaching Utah to meet fans!,Florida,2012-03-03
20,Mariah_Carey@sng.net,thankful to my fans,Pennsylvania,2012-04-05
21,Mariah_Carey@sng.net,I am coming to Illinois to meet fans!,Wyoming,2012-04-13
22,Mariah_Carey@sng.net,I am coming to Colarado to meet fans!,Illinois,2012-04-21
23,Mariah_Carey@sng.net,loved being with fans,Hawaii,2012-01-10
24,Mariah_Carey@sng.net,I am reaching Texas to meet fans!,Illinois,2012-02-28
25,Mariah_Carey@sng.net,I am coming to Oregon to meet fans!,Oregon,2012-01-11
26,Mariah_Carey@sng.net,I am reaching California to meet fans!,Nevada,2012-04-23
27,Mariah_Carey@sng.net,I am reaching Wyoming to meet fans!,Nevada,2012-03-26
28,Mariah_Carey@sng.net,taking a break!,Illinois,2012-01-20
29,Mariah_Carey@sng.net,I am coming to Ney York to meet fans!,Masachussets,2012-04-16
30,Mariah_Carey@sng.net,I am reaching Washington to meet fans!,Texas,2012-01-01
31,Mariah_Carey@sng.net,I am coming to Pennsylvania to meet fans!,Oregon,2012-04-26
32,Mariah_Carey@sng.net,loved being with fans,Oregon,2012-03-09
33,Mariah_Carey@sng.net,love my fans,Wyoming,2012-03-17
34,Mariah_Carey@sng.net,taking a break!,Michigan,2012-03-22
35,Mariah_Carey@sng.net,fans are so special!,Colarado,2012-03-21
36,Mariah_Carey@sng.net,loved being with fans,Utah,2012-04-06
37,Mariah_Carey@sng.net,loved being with fans,Colarado,2012-02-07
38,Mariah_Carey@sng.net,I am coming to Utah to meet fans!,Hawaii,2012-01-10
39,Mariah_Carey@sng.net,I am reaching Wyoming to meet fans!,Masachussets,2012-02-21
40,Mariah_Carey@sng.net,thankful to my fans,Texas,2012-03-24
41,Mariah_Carey@sng.net,taking a break!,Michigan,2012-03-07
42,Mariah_Carey@sng.net,love my fans,Hawaii,2012-03-11
43,Mariah_Carey@sng.net,love my fans,Ney York,2012-04-17
1,David_Beckham@uks.net,I am reaching Florida to meet fans!,Oregon,2012-03-12
2,David_Beckham@uks.net,I am coming to Washington to meet fans!,Hawaii,2012-03-21
3,David_Beckham@uks.net,I am coming to Hawaii to meet fans!,Texas,2012-04-28
4,David_Beckham@uks.net,I am coming to Florida to meet fans!,Hawaii,2012-02-07
5,David_Beckham@uks.net,I am reaching Hawaii to meet fans!,Texas,2012-03-17
6,David_Beckham@uks.net,enjoyed being with fans!,Florida,2012-01-16
7,David_Beckham@uks.net,I am reaching Nevada to meet fans!,Hawaii,2012-01-09
8,David_Beckham@uks.net,I am coming to Nevada to meet fans!,Hawaii,2012-04-09
9,David_Beckham@uks.net,fans are so special!,California,2012-03-11
10,David_Beckham@uks.net,I am coming to Nevada to meet fans!,Texas,2012-03-27
11,David_Beckham@uks.net,enjoyed being with fans!,Nevada,2012-04-07
12,David_Beckham@uks.net,I am coming to Michigan to meet fans!,Wyoming,2012-04-27
13,David_Beckham@uks.net,I am reaching Pennsylvania to meet fans!,Wyoming,2012-04-02
14,David_Beckham@uks.net,I am reaching Masachussets to meet fans!,Pennsylvania,2012-01-02
15,David_Beckham@uks.net,I am reaching Wyoming to meet fans!,Masachussets,2012-04-10
16,David_Beckham@uks.net,I am reaching Wyoming to meet fans!,Michigan,2012-03-05
17,David_Beckham@uks.net,taking a break!,Nevada,2012-03-07
18,David_Beckham@uks.net,enjoyed being with fans!,Wyoming,2012-02-19
19,David_Beckham@uks.net,I am coming to Illinois to meet fans!,California,2012-01-11
20,David_Beckham@uks.net,I am reaching Texas to meet fans!,Nevada,2012-03-01
21,David_Beckham@uks.net,love my fans,Washington,2012-04-26
22,David_Beckham@uks.net,I am coming to Wyoming to meet fans!,Illinois,2012-04-07
23,David_Beckham@uks.net,I am coming to Florida to meet fans!,Florida,2012-01-26
24,David_Beckham@uks.net,enjoyed being with fans!,Hawaii,2012-04-13
25,David_Beckham@uks.net,I am coming to Texas to meet fans!,Illinois,2012-01-27
26,David_Beckham@uks.net,taking a break!,California,2012-03-19
27,David_Beckham@uks.net,fans are so special!,California,2012-01-03
28,David_Beckham@uks.net,taking a break!,Washington,2012-03-10
29,David_Beckham@uks.net,I am coming to Wyoming to meet fans!,Oregon,2012-01-08
30,David_Beckham@uks.net,fans are so special!,Colarado,2012-04-15
31,David_Beckham@uks.net,I am reaching Utah to meet fans!,Colarado,2012-03-19
32,David_Beckham@uks.net,enjoyed being with fans!,Texas,2012-04-25
1,Nicole_Kidman@kid.com,enjoyed being with fans!,Illinois,2012-01-18
2,Nicole_Kidman@kid.com,thankful to my fans,Florida,2012-04-12
3,Nicole_Kidman@kid.com,I am reaching Masachussets to meet fans!,Michigan,2012-01-03
4,Nicole_Kidman@kid.com,I am reaching Ney York to meet fans!,Pennsylvania,2012-02-23
5,Nicole_Kidman@kid.com,enjoyed being with fans!,California,2012-03-02
6,Nicole_Kidman@kid.com,thankful to my fans,Masachussets,2012-01-23
7,Nicole_Kidman@kid.com,I am reaching California to meet fans!,Pennsylvania,2012-04-02
8,Nicole_Kidman@kid.com,taking a break!,Pennsylvania,2012-01-10
9,Nicole_Kidman@kid.com,I am coming to Ney York to meet fans!,Texas,2012-01-11
10,Nicole_Kidman@kid.com,taking a break!,Masachussets,2012-02-03
11,Nicole_Kidman@kid.com,taking a break!,Colarado,2012-01-21
12,Nicole_Kidman@kid.com,I am reaching Ney York to meet fans!,Pennsylvania,2012-04-12
13,Nicole_Kidman@kid.com,enjoyed being with fans!,Utah,2012-04-18
14,Nicole_Kidman@kid.com,I am reaching Washington to meet fans!,Illinois,2012-01-08
15,Nicole_Kidman@kid.com,I am reaching Wyoming to meet fans!,Wyoming,2012-02-22
16,Nicole_Kidman@kid.com,love my fans,Texas,2012-01-11
17,Nicole_Kidman@kid.com,I am coming to Pennsylvania to meet fans!,Ney York,2012-01-15
18,Nicole_Kidman@kid.com,I am reaching Oregon to meet fans!,Wyoming,2012-03-20
19,Nicole_Kidman@kid.com,I am reaching Michigan to meet fans!,Oregon,2012-04-09
20,Nicole_Kidman@kid.com,I am coming to Texas to meet fans!,Washington,2012-01-03
21,Nicole_Kidman@kid.com,I am reaching Masachussets to meet fans!,Ney York,2012-02-12
22,Nicole_Kidman@kid.com,loved being with fans,Pennsylvania,2012-04-05
23,Nicole_Kidman@kid.com,love my fans,Nevada,2012-04-05
24,Nicole_Kidman@kid.com,I am coming to Nevada to meet fans!,Pennsylvania,2012-01-28
25,Nicole_Kidman@kid.com,enjoyed being with fans!,Colarado,2012-03-10
26,Nicole_Kidman@kid.com,loved being with fans,Illinois,2012-04-12
27,Nicole_Kidman@kid.com,I am reaching Florida to meet fans!,Oregon,2012-02-03
28,Nicole_Kidman@kid.com,loved being with fans,Hawaii,2012-03-11
29,Nicole_Kidman@kid.com,love my fans,Ney York,2012-04-11
30,Nicole_Kidman@kid.com,fans are so special!,Nevada,2012-03-22
31,Nicole_Kidman@kid.com,taking a break!,Wyoming,2012-02-02
32,Nicole_Kidman@kid.com,fans are so special!,Utah,2012-01-10
33,Nicole_Kidman@kid.com,taking a break!,Michigan,2012-04-10
34,Nicole_Kidman@kid.com,love my fans,Masachussets,2012-02-14
35,Nicole_Kidman@kid.com,taking a break!,Utah,2012-04-09
36,Nicole_Kidman@kid.com,I am coming to Illinois to meet fans!,Illinois,2012-01-11
37,Nicole_Kidman@kid.com,loved being with fans,Wyoming,2012-02-09
38,Nicole_Kidman@kid.com,love my fans,Pennsylvania,2012-04-08
39,Nicole_Kidman@kid.com,I am reaching Utah to meet fans!,Masachussets,2012-03-15
40,Nicole_Kidman@kid.com,I am coming to Hawaii to meet fans!,Nevada,2012-04-25
41,Nicole_Kidman@kid.com,I am reaching Pennsylvania to meet fans!,Colarado,2012-02-24
42,Nicole_Kidman@kid.com,I am reaching Utah to meet fans!,Utah,2012-03-18
43,Nicole_Kidman@kid.com,love my fans,California,2012-04-28
44,Nicole_Kidman@kid.com,I am coming to Wyoming to meet fans!,California,2012-03-15
45,Nicole_Kidman@kid.com,thankful to my fans,California,2012-02-26
46,Nicole_Kidman@kid.com,I am coming to Colarado to meet fans!,Illinois,2012-03-14
47,Nicole_Kidman@kid.com,fans are so special!,Illinois,2012-04-01
48,Nicole_Kidman@kid.com,I am reaching Pennsylvania to meet fans!,California,2012-03-18
1,Rafael_Nadal@sta.net,I am coming to Ney York to meet fans!,Oregon,2012-01-21
2,Rafael_Nadal@sta.net,fans are so special!,Utah,2012-04-07
3,Rafael_Nadal@sta.net,I am coming to Nevada to meet fans!,Ney York,2012-01-27
4,Rafael_Nadal@sta.net,I am reaching Nevada to meet fans!,Nevada,2012-03-26
5,Rafael_Nadal@sta.net,I am reaching Masachussets to meet fans!,California,2012-04-05
6,Rafael_Nadal@sta.net,love my fans,Oregon,2012-03-23
7,Rafael_Nadal@sta.net,fans are so special!,Oregon,2012-01-20
8,Rafael_Nadal@sta.net,I am reaching California to meet fans!,Colarado,2012-01-11
9,Rafael_Nadal@sta.net,I am coming to Pennsylvania to meet fans!,California,2012-02-04
10,Rafael_Nadal@sta.net,loved being with fans,Washington,2012-01-14
11,Rafael_Nadal@sta.net,loved being with fans,Hawaii,2012-01-21
12,Rafael_Nadal@sta.net,love my fans,Utah,2012-04-10
13,Rafael_Nadal@sta.net,I am coming to Michigan to meet fans!,Washington,2012-01-10
14,Rafael_Nadal@sta.net,I am reaching Michigan to meet fans!,Hawaii,2012-01-10
15,Rafael_Nadal@sta.net,enjoyed being with fans!,Washington,2012-02-18
16,Rafael_Nadal@sta.net,taking a break!,Illinois,2012-01-19
17,Rafael_Nadal@sta.net,fans are so special!,Ney York,2012-04-21
18,Rafael_Nadal@sta.net,love my fans,Utah,2012-03-11
19,Rafael_Nadal@sta.net,fans are so special!,Washington,2012-03-27
20,Rafael_Nadal@sta.net,I am reaching Nevada to meet fans!,Masachussets,2012-03-09
21,Rafael_Nadal@sta.net,enjoyed being with fans!,California,2012-01-14
22,Rafael_Nadal@sta.net,I am reaching Pennsylvania to meet fans!,Masachussets,2012-04-24
23,Rafael_Nadal@sta.net,loved being with fans,Masachussets,2012-01-19
24,Rafael_Nadal@sta.net,enjoyed being with fans!,Colarado,2012-02-04
25,Rafael_Nadal@sta.net,I am reaching Wyoming to meet fans!,Pennsylvania,2012-01-02
26,Rafael_Nadal@sta.net,love my fans,Florida,2012-03-14
27,Rafael_Nadal@sta.net,I am reaching Michigan to meet fans!,Pennsylvania,2012-04-11
28,Rafael_Nadal@sta.net,I am reaching Nevada to meet fans!,Utah,2012-03-19
29,Rafael_Nadal@sta.net,I am reaching Masachussets to meet fans!,Ney York,2012-03-02
30,Rafael_Nadal@sta.net,enjoyed being with fans!,Oregon,2012-02-05
31,Rafael_Nadal@sta.net,I am reaching California to meet fans!,Masachussets,2012-01-22
32,Rafael_Nadal@sta.net,loved being with fans,Nevada,2012-04-06
33,Rafael_Nadal@sta.net,I am reaching California to meet fans!,Wyoming,2012-03-14
34,Rafael_Nadal@sta.net,taking a break!,Florida,2012-04-09
35,Rafael_Nadal@sta.net,fans are so special!,California,2012-02-21
36,Rafael_Nadal@sta.net,loved being with fans,Masachussets,2012-01-09
37,Rafael_Nadal@sta.net,I am coming to Utah to meet fans!,Nevada,2012-04-06
38,Rafael_Nadal@sta.net,I am coming to Colarado to meet fans!,Oregon,2012-03-09
39,Rafael_Nadal@sta.net,taking a break!,Wyoming,2012-02-23
40,Rafael_Nadal@sta.net,I am coming to Wyoming to meet fans!,Texas,2012-01-25
41,Rafael_Nadal@sta.net,I am reaching Pennsylvania to meet fans!,Illinois,2012-04-17
42,Rafael_Nadal@sta.net,I am reaching Texas to meet fans!,Nevada,2012-02-11
43,Rafael_Nadal@sta.net,I am reaching Hawaii to meet fans!,Hawaii,2012-03-05
44,Rafael_Nadal@sta.net,fans are so special!,Colarado,2012-01-25
45,Rafael_Nadal@sta.net,I am coming to Oregon to meet fans!,Utah,2012-02-28
46,Rafael_Nadal@sta.net,fans are so special!,Masachussets,2012-03-03
47,Rafael_Nadal@sta.net,I am coming to Utah to meet fans!,Masachussets,2012-04-11
1,Tom_Hanks@thk.com,thankful to my fans,Wyoming,2012-02-20
2,Tom_Hanks@thk.com,I am coming to Colarado to meet fans!,Illinois,2012-01-11
3,Tom_Hanks@thk.com,love my fans,Colarado,2012-03-22
4,Tom_Hanks@thk.com,I am reaching Washington to meet fans!,Masachussets,2012-02-13
5,Tom_Hanks@thk.com,thankful to my fans,Pennsylvania,2012-03-16
6,Tom_Hanks@thk.com,I am reaching California to meet fans!,Michigan,2012-02-09
7,Tom_Hanks@thk.com,thankful to my fans,Illinois,2012-04-22
8,Tom_Hanks@thk.com,taking a break!,Hawaii,2012-04-19
9,Tom_Hanks@thk.com,loved being with fans,Texas,2012-03-20
10,Tom_Hanks@thk.com,enjoyed being with fans!,Michigan,2012-01-11
11,Tom_Hanks@thk.com,I am coming to Illinois to meet fans!,Illinois,2012-01-08
1,Justin_Timberlake@tlk.com,thankful to my fans,California,2012-01-25
2,Justin_Timberlake@tlk.com,loved being with fans,Masachussets,2012-02-10
3,Justin_Timberlake@tlk.com,love my fans,Masachussets,2012-02-21
4,Justin_Timberlake@tlk.com,I am coming to Michigan to meet fans!,Masachussets,2012-03-03
5,Justin_Timberlake@tlk.com,fans are so special!,Colarado,2012-03-22
6,Justin_Timberlake@tlk.com,I am reaching Florida to meet fans!,Hawaii,2012-04-03
7,Justin_Timberlake@tlk.com,love my fans,Hawaii,2012-01-20
8,Justin_Timberlake@tlk.com,thankful to my fans,Ney York,2012-03-09
9,Justin_Timberlake@tlk.com,I am coming to Washington to meet fans!,Michigan,2012-04-21
10,Justin_Timberlake@tlk.com,I am reaching Masachussets to meet fans!,Utah,2012-01-17
11,Justin_Timberlake@tlk.com,I am coming to Masachussets to meet fans!,Pennsylvania,2012-02-26
12,Justin_Timberlake@tlk.com,I am coming to Colarado to meet fans!,Washington,2012-02-27
13,Justin_Timberlake@tlk.com,I am coming to Illinois to meet fans!,Colarado,2012-02-06
14,Justin_Timberlake@tlk.com,taking a break!,Nevada,2012-01-12
15,Justin_Timberlake@tlk.com,loved being with fans,Pennsylvania,2012-03-06
16,Justin_Timberlake@tlk.com,loved being with fans,Nevada,2012-03-06
17,Justin_Timberlake@tlk.com,I am coming to Nevada to meet fans!,Illinois,2012-03-07
18,Justin_Timberlake@tlk.com,I am reaching Utah to meet fans!,Wyoming,2012-04-02
19,Justin_Timberlake@tlk.com,I am coming to Hawaii to meet fans!,Oregon,2012-03-21
20,Justin_Timberlake@tlk.com,I am reaching Washington to meet fans!,Washington,2012-03-04
21,Justin_Timberlake@tlk.com,I am coming to Florida to meet fans!,Wyoming,2012-04-10
22,Justin_Timberlake@tlk.com,enjoyed being with fans!,Oregon,2012-01-18
23,Justin_Timberlake@tlk.com,enjoyed being with fans!,Washington,2012-03-28
24,Justin_Timberlake@tlk.com,thankful to my fans,Masachussets,2012-04-19
25,Justin_Timberlake@tlk.com,love my fans,Oregon,2012-03-13
1,Roger_Federer@swta.net,fans are so special!,Hawaii,2012-04-15
2,Roger_Federer@swta.net,loved being with fans,Oregon,2012-02-27
3,Roger_Federer@swta.net,thankful to my fans,Pennsylvania,2012-02-16
4,Roger_Federer@swta.net,taking a break!,Wyoming,2012-04-15
5,Roger_Federer@swta.net,I am coming to Florida to meet fans!,Washington,2012-03-25
6,Roger_Federer@swta.net,I am coming to Masachussets to meet fans!,Nevada,2012-01-14
7,Roger_Federer@swta.net,I am reaching Oregon to meet fans!,Nevada,2012-04-22
8,Roger_Federer@swta.net,enjoyed being with fans!,Ney York,2012-01-25
9,Roger_Federer@swta.net,loved being with fans,Nevada,2012-01-02
10,Roger_Federer@swta.net,enjoyed being with fans!,Masachussets,2012-02-04
11,Roger_Federer@swta.net,fans are so special!,Colarado,2012-01-09
12,Roger_Federer@swta.net,love my fans,Wyoming,2012-01-22
13,Roger_Federer@swta.net,thankful to my fans,Ney York,2012-01-05
14,Roger_Federer@swta.net,I am coming to Utah to meet fans!,Ney York,2012-03-11
15,Roger_Federer@swta.net,I am coming to Illinois to meet fans!,Hawaii,2012-04-16
16,Roger_Federer@swta.net,I am reaching Michigan to meet fans!,Nevada,2012-03-20
17,Roger_Federer@swta.net,I am reaching Masachussets to meet fans!,Oregon,2012-02-01
18,Roger_Federer@swta.net,taking a break!,Wyoming,2012-01-14
19,Roger_Federer@swta.net,fans are so special!,Nevada,2012-03-09
20,Roger_Federer@swta.net,taking a break!,Nevada,2012-02-28
21,Roger_Federer@swta.net,I am reaching Oregon to meet fans!,Oregon,2012-01-19
22,Roger_Federer@swta.net,love my fans,Masachussets,2012-04-05
23,Roger_Federer@swta.net,fans are so special!,Masachussets,2012-03-07
24,Roger_Federer@swta.net,I am reaching Washington to meet fans!,California,2012-01-19
25,Roger_Federer@swta.net,love my fans,Nevada,2012-01-09
26,Roger_Federer@swta.net,I am reaching Hawaii to meet fans!,Nevada,2012-03-23
27,Roger_Federer@swta.net,taking a break!,Michigan,2012-01-24
28,Roger_Federer@swta.net,I am coming to Colarado to meet fans!,Texas,2012-02-09
29,Roger_Federer@swta.net,I am coming to Oregon to meet fans!,Oregon,2012-02-01
30,Roger_Federer@swta.net,love my fans,Washington,2012-02-19
31,Roger_Federer@swta.net,I am coming to Texas to meet fans!,Utah,2012-01-12
32,Roger_Federer@swta.net,I am coming to California to meet fans!,Wyoming,2012-03-17
33,Roger_Federer@swta.net,taking a break!,Wyoming,2012-03-23
34,Roger_Federer@swta.net,thankful to my fans,Florida,2012-04-25
35,Roger_Federer@swta.net,I am coming to Ney York to meet fans!,Michigan,2012-01-12
36,Roger_Federer@swta.net,thankful to my fans,Nevada,2012-01-07
37,Roger_Federer@swta.net,I am reaching Ney York to meet fans!,California,2012-04-18
38,Roger_Federer@swta.net,I am coming to California to meet fans!,Ney York,2012-04-27
39,Roger_Federer@swta.net,love my fans,Colarado,2012-03-09
40,Roger_Federer@swta.net,I am reaching Pennsylvania to meet fans!,Michigan,2012-03-16
41,Roger_Federer@swta.net,love my fans,Nevada,2012-04-11
42,Roger_Federer@swta.net,enjoyed being with fans!,Colarado,2012-01-04
